id_orgao,orgao,link
267210,MONCOES - SP,
267230,MONGAGUA - SP,
267250,MONTE ALEGRE DO SUL - SP,
267270,MONTE ALTO - SP,
267290,MONTE APRAZIVEL - SP,
267310,MONTE AZUL PAULISTA - SP,
267330,MONTE CASTELO - SP,
267350,MONTEIRO LOBATO - SP,
267370,MONTE MOR - SP,
267390,MORRO AGUDO - SP,
267410,MORUNGABA - SP,
267430,"MURUTINGA DO SUL
- SP",
267450,NARANDIBA - SP,
267470,NATIVIDADE DA SERRA - SP,
267490,NAZARE PAULISTA - SP,
267510,NEVES PAULISTA - SP,
267530,NHANDEARA - SP,
267550,NIPOA - SP,
267570,NOVA ALIANCA - SP,
267590,NOVA EUROPA - SP,
267610,NOVA GRANADA - SP,
267630,NOVA GUATAPORANGA - SP,
267650,NOVA INDEPENDENCIA - SP,
267670,NOVA LUZITANIA - SP,
267690,NOVA ODESSA - SP,
267710,NOVO HORIZONTE - SP,
267730,NUPORANGA - SP,
267750,OCAUCU - SP,
267770,OLEO - SP,
267790,OLIMPIA - SP,
267810,ONDA VERDE - SP,
267830,ORIENTE - SP,
267850,ORINDIUVA - SP,
267870,ORLANDIA - SP,
267890,OSASCO - SP,
267910,OSCAR BRESSANE - SP,
267930,OSVALDO CRUZ - SP,
267950,OURINHOS - SP,
267970,OURO VERDE - SP,
267990,PACAEMBU - SP,
268010,PALESTINA - SP,
268030,PALMARES PAULISTA - SP,
268050,PALMEIRA D'OESTE - SP,
268070,PALMITAL - SP,
268090,PANORAMA - SP,
268110,PARAGUACU PAULISTA - SP,
268130,PARAIBUNA - SP,
268150,PARAISO - SP,
268170,PARANAPANEMA - SP,
268190,PARANAPUA - SP,
268210,PARAPUA - SP,
268230,PARDINHO - SP,
268250,PARIQUERA-ACU - SP,
268270,PATROCINIO PAULISTA - SP,
268290,PAULICEIA - SP,
268310,PAULINIA - SP,
268330,PAULO DE FARIA - SP,
268350,PEDERNEIRAS - SP,
268370,PEDRA BELA - SP,
268390,PEDRANOPOLIS - SP,
268410,PEDREGULHO - SP,
268430,PEDREIRA - SP,
268450,PEDRO DE TOLEDO - SP,
268470,PENAPOLIS - SP,
268490,PEREIRA BARRETO - SP,
268510,PEREIRAS - SP,
268530,PERUIBE - SP,
268550,PIACATU - SP,
268570,PIEDADE - SP,
268590,PILAR DO SUL - SP,
268610,PINDAMONHANGABA - SP,https://www2.admtransito.com.br/consulta/?USUARIO=pinda-consulta
268630,PINDORAMA - SP,
268650,ESPIRITO SANTO DO PINHAL - SP,
268670,PINHALZINHO - SP,
268690,PIQUEROBI - SP,
268710,PIQUETE - SP,
268730,PIRACAIA - SP,
268750,PIRACICABA - SP,https://servicossemuttran.promultonline.com.br/
268770,PIRAJU - SP,
268790,PIRAJUI - SP,
268810,PIRANGI - SP,
268830,PIRAPORA DO BOM JESUS - SP,
268850,PIRAPOZINHO - SP,
268870,PIRASSUNUNGA - SP,
268890,PIRATININGA - SP,
268910,PITANGUEIRAS - SP,
268930,PLANALTO - SP,
268950,PLATINA - SP,
268970,POA - SP,
268990,POLONI - SP,
269010,POMPEIA - SP,
269030,PONGAI - SP,
269050,PONTAL - SP,
269070,PONTES GESTAL - SP,
269090,POPULINA - SP,
269110,PORANGABA - SP,
269130,PORTO FELIZ - SP,
269150,PORTO FERREIRA - SP,
269170,POTIRENDABA - SP,
269190,PRADOPOLIS - SP,
269210,PRAIA GRANDE - SP,
269230,PRESIDENTE ALVES - SP,
269250,PRESIDENTE BERNARDES - SP,
269270,PRESIDENTE EPITACIO - SP,
269290,PRESIDENTE PRUDENTE - SP,
269310,PRESIDENTE VENCESLAU - SP,
269330,PROMISSAO - SP,
269350,QUATA - SP,
269370,QUEIROZ - SP,
269390,QUELUZ - SP,
269410,QUINTANA - SP,
269430,RAFARD - SP,
269450,RANCHARIA - SP,
269470,REDENCAO DA SERRA - SP,
269490,REGENTE FEIJO - SP,
269510,REGINOPOLIS - SP,
269530,REGISTRO - SP,
269550,RESTINGA - SP,
269570,RIBEIRA - SP,
269590,RIBEIRAO BONITO - SP,
269610,RIBEIRAO BRANCO - SP,
269630,RIBEIRAO CORRENTE - SP,
269650,RIBEIRAO DO SUL - SP,
269670,RIBEIRAO PIRES - SP,
269690,RIBEIRAO PRETO - SP,
269710,RIVERSUL - SP,
269730,RIFAINA - SP,
269750,RINCAO - SP,
269770,RINOPOLIS - SP,
269790,RIO CLARO - SP,
269810,RIO DAS PEDRAS - SP,
269830,RIO GRANDE DA SERRA - SP,
269850,RIOLANDIA - SP,
269870,ROSEIRA - SP,
269890,RUBIACEA - SP,
269910,RUBINEIA - SP,
269930,SABINO - SP,
269950,SAGRES - SP,
269970,SALES - SP,
269990,SALES OLIVEIRA - SP,
270010,SALESOPOLIS - SP,
270030,SALMORAO - SP,
270050,SALTO - SP,
270070,"SALTO DE PIRAPORA
- SP",
270090,SALTO GRANDE - SP,
270110,SANDOVALINA - SP,
270130,SANTA ADELIA - SP,
270150,SANTA ALBERTINA - SP,
270170,SANTA BARBARA D'OESTE - SP,
270190,AGUAS DE SANTA BARBARA - SP,
270210,SANTA BRANCA - SP,
270230,SANTA CLARA D'OESTE - SP,
270250,SANTA CRUZ DA CONCEICAO - SP,
270270,STA. CRUZ DAS PALMEIRAS - SP,
270290,SANTA CRUZ DO RIO PARDO - SP,
270310,SANTA ERNESTINA - SP,
270330,SANTA FE DO SUL - SP,
270350,SANTA GERTRUDES - SP,
270370,SANTA ISABEL - SP,
270390,SANTA LUCIA - SP,
270410,SANTA MARIA DA SERRA - SP,
270430,SANTA MERCEDES - SP,
270450,SANTANA DA PONTE PENSA - SP,
270470,SANTANA DE PARNAIBA - SP,
270490,"SANTA RITA D'OESTE
- SP",
270510,SANTA RITA DO PASSA QUATRO - SP,
270530,SANTA ROSA DE VITERBO - SP,
270550,SANTO ANASTACIO - SP,
270570,SANTO ANDRE - SP,https://sindata.net.br/santoandredigital/diri/Usuarios/Edit?XiX=51E528263C18280F01#no-back-button
270590,STO. ANTONIO DA ALEGRIA - SP,
270610,SANTO ANTONIO DE POSSE - SP,
270630,SANTO ANTONIO DO JARDIM - SP,
270650,SANTO ANTONIO DO PINHAL - SP,
270670,SANTO EXPEDITO - SP,
270690,SANTOPOLIS DO AGUAPEI - SP,
270710,SANTOS - SP,
270730,SAO BENTO DO SAPUCAI - SP,
270750,SAO BERNARDO DO CAMPO - SP,https://www.saobernardo.sp.gov.br/PRODIGI
270770,SAO CAETANO DO SUL - SP,
270790,SAO CARLOS - SP,
270810,SAO FRANCISCO - SP,
270830,SAO JOAO DA BOA,
270830,SAO JOAO DA BOAVISTA - SP,
270850,S. JOAO DAS DUAS PONTES - SP,
270870,SAO JOAO DO PAU D'ALHO - SP,
270890,SAO JOAQUIM DA BARRA - SP,
270910,SAO JOSE DA BELA VISTA - SP,
270930,SAO JOSE DO BARREIRO - SP,
270950,SAO JOSE DO RIO PARDO - SP,
270970,SAO JOSE DO RIO PRETO - SP,
270990,SAO JOSE DOS CAMPOS - SP,
271010,SAO LUIS DO PARAITINGA - SP,
271030,SAO MANUEL - SP,
271050,SAO MIGUEL ARCANJO - SP,
271070,SAO PAULO - SP,https://cetdigital.prefeitura.sp.gov.br/#/login
271090,SAO PEDRO - SP,
271110,SAO PEDRO DO TURVO - SP,
271130,SAO ROQUE - SP,
271150,SAO SEBASTIAO - SP,
271170,SAO SEBASTIAO DA GRAMA - SP,
271190,SAO SIMAO - SP,
271210,SAO VICENTE - SP,
271230,SARAPUI - SP,
271250,SARUTAIA - SP,
271270,SEBASTIANOPOLIS DO SUL - SP,
271290,SERRA AZUL - SP,
271310,SERRANA - SP,
271330,SERRA NEGRA - SP,
271350,SERTAOZINHO - SP,
271370,SETE BARRAS - SP,
271390,SEVERINIA - SP,
271410,SILVEIRAS - SP,
271430,SOCORRO - SP,
271450,SOROCABA - SP,
271470,SUD MENUCCI - SP,
271490,SUMARE - SP,
271510,SUZANO - SP,
271530,TABAPUA - SP,
271550,TABATINGA - SP,
271570,TABOAO DA SERRA - SP,
271590,TACIBA - SP,
271610,TAGUAI - SP,
271630,TAIACU - SP,
271650,TAIUVA - SP,
271670,TAMBAU - SP,
271690,TANABI - SP,
271710,TAPIRAI - SP,
271730,TAPIRATIBA - SP,
271750,TAQUARITINGA - SP,
271770,TAQUARITUBA - SP,
271790,TARABAI - SP,
271810,TATUI - SP,
271830,TAUBATE - SP,
271850,TEJUPA - SP,
271870,TEODORO SAMPAIO - SP,
271890,TERRA ROXA - SP,
271910,TIETE - SP,
271930,TIMBURI - SP,
271950,TORRINHA - SP,
271970,TREMEMBE - SP,
271990,TRES FRONTEIRAS - SP,
272010,TUPA - SP,
272030,TUPI PAULISTA - SP,
272050,TURIUBA - SP,
272070,TURMALINA - SP,
272090,UBATUBA - SP,
272110,UBIRAJARA - SP,
272130,UCHOA - SP,
272150,UNIAO PAULISTA - SP,
272170,URANIA - SP,
272190,URU - SP,
272210,URUPES - SP,
272230,VALENTIM GENTIL - SP,
272250,VALINHOS - SP,
272270,VALPARAISO - SP,
272310,VARGEM GRANDE DO SUL - SP,
272330,VARZEA PAULISTA - SP,
272350,VERA CRUZ - SP,
272370,VINHEDO - SP,
272390,VIRADOURO - SP,
272410,VISTA ALEGRE DO ALTO - SP,
272430,VOTORANTIM - SP,
272450,VOTUPORANGA - SP,
272470,BOREBI - SP,
272490,DIRCE REIS - SP,
272510,EMBAUBA - SP,
272530,ESPIRITO SANTO DO TURVO - SP,
272550,EUCLIDES DA CUNHA PTA. - SP,
272570,GUATAPARA - SP,
272590,IARAS - SP,
272630,MOTUCA - SP,
272650,ROSANA - SP,
272670,TARUMA - SP,
272730,VARGEM GRANDE PAULISTA - SP,
272930,SAO VENDELINO - RS,
272950,IMIGRANTE - RS,
272970,IMBE - RS,
272990,IBIRAPUITA - RS,
273010,ESTACAO - RS,
273030,VISTA GAUCHA - RS,
273050,VISTA ALEGRE DO PRATA - RS,
273070,VISTA ALEGRE - RS,
273090,VILA MARIA - RS,
273110,VILA FLORES - RS,
273130,"TAQUARUCU DO SUL
- RS",
273150,SILVEIRA MARTINS - RS,
273170,SEGREDO - RS,
273190,VANINI - RS,
273210,TUPANDI - RS,
273230,TUNAS - SC,
273250,TRINDADE DO SUL - RS,
273270,TRES PALMEIRAS - RS,
273290,TRES CACHOEIRAS - RS,
273310,TRES ARROIOS - RS,
273330,TERRA DE AREIA - RS,
273350,SEDE NOVA - RS,
273370,SANTA MARIA DO HERVAL - RS,
273390,SALDANHA,
273390,SALDANHAMARINHO - RS,
273410,SAO MIGUEL DAS MISSOES - RS,
273430,SAO JOSE DO HORTENCIO - RS,
273450,SAO JOSE DO HERVAL - RS,
273470,SAO JORGE - RS,
273490,SAO JOAO DA URTIGA - RS,
273510,SAO DOMINGOS DO SUL - RS,
273530,RIOZINHO - RS,
273550,RELVADO - RS,
273570,QUINZE DE NOVEMBRO - RS,
273590,PROTASIO ALVES - RS,
273610,PROGRESSO - RS,
273630,POUSO NOVO - RS,
273650,POCO DAS ANTAS - RS,
273670,PIRAPO - RS,
273690,PINHAL - RS,
273710,PAVERAMA - RS,
273730,PARAISO DO SUL - RS,
273750,PANTANO GRANDE - RS,
273770,"NOVA ROMA DO SUL
- RS",
273790,NOVA HARTZ - RS,
273810,NOVA ESPERANCA DO SUL - RS,
273830,NOVA ALVORADA - RS,
273850,MORRO REDONDO - RS,
273870,MONTAURI - RS,
273890,LAGOAO - RS,
273910,JAQUIRANA - RS,
273930,JABOTICABA - RS,
273950,IVORA - RS,
273970,ITACURUBI - RS,
273990,IPIRANGA DO SUL - RS,
274010,ABATIA - PR,
274030,ADRIANOPOLIS - PR,
274050,AGUDOS DO SUL - PR,
274070,ALMIRANTE,
274070,ALMIRANTETAMANDARE - PR,
274090,ALTO PARANA - PR,
274110,ALTO PIQUIRI - PR,
274130,ALVORADA DO SUL - PR,
274150,AMAPORA - PR,
274170,AMPERE - PR,
274190,ANDIRA - PR,
274210,ANTONINA - PR,
274230,ANTONIO OLINTO - PR,
274250,APUCARANA - PR,
274270,ARAPONGAS - PR,
274290,ARAPOTI - PR,
274310,ARARUNA - PR,
274330,MARILANDIA DO SUL - PR,
274350,ARAUCARIA - PR,
274370,ASSAI - PR,
274390,ASTORGA - PR,
274410,ATALAIA - PR,
274430,BALSA NOVA - PR,
274450,BANDEIRANTES - PR,
274470,BARBOSA FERRAZ - PR,
274490,BARRACAO - PR,
274510,BARRA DO JACARE - PR,
274530,BELA VISTA DO PARAISO - PR,
274550,BITURUNA - PR,
274570,BOA ESPERANCA - PR,
274590,BOCAIUVA DO SUL - PR,
274610,BOM SUCESSO - PR,
274630,BORRAZOPOLIS - PR,
274650,CAFEARA - PR,
274670,CALIFORNIA - PR,
274690,CAMBARA - PR,
274710,CAMBE - PR,
274730,CAMBIRA - PR,
274750,"CAMPINA DA LAGOA
- PR",
274770,CAMPINA GRANDE DO SUL - PR,
274790,"CAMPO DO TENENTE
- PR",
274810,CAMPO LARGO - PR,
274830,CAMPO MOURAO - PR,
274850,"CANDIDO DE ABREU
- PR",
274870,CAPANEMA - PR,
274890,CAP. LEONIDAS MARQUES - PR,
274910,CARLOPOLIS - PR,
274930,CASCAVEL - PR,
274950,CASTRO - PR,
274970,CATANDUVAS - PR,
274990,"CENTENARIO DO SUL
- PR",
275010,CERRO AZUL - PR,
275030,CHOPINZINHO - PR,
275050,CIANORTE - PR,
275070,CIDADE GAUCHA - PR,
275090,CLEVELANDIA - PR,
275110,MANGUEIRINHA - PR,
275130,COLOMBO - PR,
275150,COLORADO - PR,
275170,CONGONHINHAS - PR,
275190,CONSELHEIRO MAIRINCK - PR,
275210,CONTENDA - PR,
275230,CORBELIA - PR,
275250,CORNELIO PROCOPIO - PR,
275270,CORONEL VIVIDA - PR,
275290,"CRUZEIRO DO OESTE
- PR",
275310,CRUZEIRO DO SUL - PR,
275330,CRUZ MACHADO - PR,
275350,CURITIBA - PR,https://www.geproc.pr.gov.br/geproc/ng?route=pub/processo/incluir&_publico=true&_otm=275350
275370,CURIUVA - PR,
275390,DIAMANTE DO NORTE - PR,
275410,DOIS VIZINHOS - PR,
275430,DOUTOR CAMARGO - PR,
275450,ENEAS MARQUES - PR,
275470,ENGENHEIRO BELTRAO - PR,
275490,FAXINAL - PR,
275510,FENIX - PR,
275530,FLORAI - PR,
275550,FLORESTA - PR,
275570,FLORESTOPOLIS - PR,
275590,FLORIDA - PR,
275610,"FORMOSA DO OESTE
- PR",
275630,FOZ DO IGUACU - PR,
275650,FRANCISCO BELTRAO - PR,
275670,"GENERAL CARNEIRO
- PR",
275690,GOIO-ERE - PR,
275710,GUAIRA - PR,
275730,GUAIRACA - PR,
275750,GUAPIRAMA - PR,
275770,GUAPOREMA - PR,
275790,GUARACI - PR,
275810,GUARANIACU - PR,
275830,GUARAPUAVA - PR,
275850,GUARAQUECABA - PR,
275870,GUARATUBA - PR,
275890,IBAITI - PR,
275910,IBIPORA - PR,
275930,ICARAIMA - PR,
275950,IGUARACU - PR,
275970,IMBITUVA - PR,
275990,INACIO MARTINS - PR,
276010,INAJA - PR,
276030,IPIRANGA - PR,
276050,IPORA - PR,
276070,IRATI - PR,
276090,IRETAMA - PR,
276110,ITAGUAJE - PR,
276130,ITAMBARACA - PR,
276150,ITAMBE - PR,
276170,ITAPEJARA D'OESTE - PR,
276190,ITAUNA DO SUL - PR,
276210,IVAI - PR,
276230,IVAIPORA - PR,
276250,IVATUBA - PR,
276270,JABOTI - PR,
276290,JACAREZINHO - PR,
276310,JAGUAPITA - PR,
276330,JAGUARIAIVA - PR,
276350,JANDAIA DO SUL - PR,
276370,JANIOPOLIS - PR,
276390,JAPIRA - PR,
276410,JAPURA - PR,
276430,JARDIM ALEGRE - PR,
276450,JARDIM OLINDA - PR,
276470,JATAIZINHO - PR,
276490,JOAQUIM TAVORA - PR,
276510,JUNDIAI DO SUL - PR,
276530,JUSSARA - PR,
276550,KALORE - PR,
276570,LAPA - PR,
276590,LARANJEIRAS DO SUL - PR,
276610,LEOPOLIS - PR,
276630,LOANDA - PR,
276650,LOBATO - PR,
276670,LONDRINA - PR,
276690,LUPIONOPOLIS - PR,
276710,MALLET - PR,
276730,MAMBORE - PR,
276750,MANDAGUACU - PR,
276770,MANDAGUARI - PR,
276790,MANDIRITUBA - PR,
276810,MANOEL RIBAS - PR,
276830,MAL. CANDIDO RONDON - PR,
276850,MARIA HELENA - PR,
276870,MARIALVA - PR,
276890,MARILUZ - PR,
276910,MARINGA - PR,
276930,MARIOPOLIS - PR,
276950,MARMELEIRO - PR,
276970,MARUMBI - PR,
276990,MATELANDIA - PR,
277010,MEDIANEIRA - PR,
277030,MIRADOR - PR,
277050,MIRASELVA - PR,
277070,MOREIRA SALES - PR,
277090,MORRETES - PR,
277110,MUNHOZ DE MELO - PR,
277130,NOSSA SRA. DAS GRACAS - PR,
277150,NOVA ALIANCA DO IVAI - PR,
277170,NOVA AMERICA DA COLINA - PR,
277190,NOVA CANTU - PR,
277210,NOVA ESPERANCA -,
277210,NOVA ESPERANCA - PR,
277230,NOVA FATIMA - PR,
277250,NOVA LONDRINA - PR,
277270,ORTIGUEIRA - PR,
277290,OURIZONA - PR,
277310,PAICANDU - PR,
277330,PALMAS - PR,
277350,PALMEIRA - PR,
277370,PALMITAL - PR,
277390,PALOTINA - PR,
277410,PARAISO DO NORTE - PR,
277430,PARANACITY - PR,
277450,PARANAGUA - PR,
277470,PARANAPOEMA - PR,
277490,PARANAVAI - PR,
277510,PATO BRANCO - PR,
277530,PAULA FREITAS - PR,
277550,PAULO FRONTIN - PR,
277570,PEABIRU - PR,
277590,PEROLA D'OESTE - PR,
277610,PIEN - PR,
277630,PINHALAO - PR,
277650,PINHAO - PR,
277670,PIRAI DO SUL - PR,
277690,PIRAQUARA - PR,
277710,PITANGA - PR,
277730,PLANALTINA DO PARANA - PR,
277750,PLANALTO - PR,
277770,PONTA GROSSA - PR,
277790,PORECATU - PR,
277810,PORTO AMAZONAS - PR,
277830,PORTO RICO - PR,
277850,PORTO VITORIA - PR,
277870,PRES. CASTELO BRANCO - PR,
277890,PRIMEIRO DE MAIO - PR,
277910,PRUDENTOPOLIS - PR,
277930,QUATIGUA - PR,
277950,QUATRO BARRAS - PR,
277970,QUERENCIA DO NORTE - PR,
277990,QUINTA DO SOL - PR,
278010,QUITANDINHA - PR,
278030,RANCHO ALEGRE - PR,
278050,REALEZA - PR,
278070,REBOUCAS - PR,
278090,RENASCENCA - PR,
278110,RESERVA - PR,
278130,RIBEIRAO CLARO - PR,
278150,RIBEIRAO DO PINHAL - PR,
278170,RIO AZUL - PR,
278190,RIO BOM - PR,
278210,"RIO BRANCO DO SUL
- PR",
278230,RIO NEGRO - PR,
278250,ROLANDIA - PR,
278270,RONCADOR - PR,
278290,RONDON - PR,
278310,SABAUDIA - PR,
278330,SALGADO FILHO - PR,
278350,SALTO DO ITARARE - PR,
278370,SALTO DO LONTRA - PR,
278390,SANTA AMELIA - PR,
278410,SANTA CECILIA DO PAVAO - PR,
278430,SANTA CRUZ DO MONTE CASTELO - PR,
278450,SANTA FE - PR,
278470,SANTA INES - PR,
278490,SANTA ISABEL DO IVAI - PR,
278510,SANTA IZABEL DO OESTE - PR,
278530,SANTA MARIANA - PR,
278550,SANTANA DO ITARARE - PR,
278570,SANTO ANTONIO DO SUDOESTE - PR,
278590,SANTO ANTONIO DA PLATINA - PR,
278610,SANTO ANTONIO DO CAIUA - PR,
278630,STO. ANTONIO DO PARAISO - PR,
278650,SANTO INACIO - PR,
278670,SAO CARLOS DO,
278670,SAO CARLOS DOIVAI - PR,
278690,SAO JERONIMO DA SERRA - PR,
278710,SAO JOAO - PR,
278730,"SAO JOAO DO CAIUA
- PR",
278750,SAO JOAO DO IVAI - PR,
278770,SAO JOAO DO TRIUNFO - PR,
278790,SAO JORGE DO IVAI - PR,
278810,SAO JORGE D'OESTE - PR,
278830,SAO JOSE DA BOA VISTA - PR,
278850,SAO JOSE DOS PINHAIS - PR,
278870,"SAO MATEUS DO SUL
- PR",
278890,SAO MIGUEL DO IGUACU - PR,
278910,SAO PEDRO DO IVAI - PR,
278930,SAO PEDRO DO PARANA - PR,
278950,S. SEBASTIAO DA AMOREIRA - PR,
278970,SAO TOME - PR,
278990,SAPOPEMA - PR,
279010,SENGES - PR,
279030,SERTANEJA - PR,
279050,SERTANOPOLIS - PR,
279070,SIQUEIRA CAMPOS - PR,
279090,TAMBOARA - PR,
279110,TAPEJARA - PR,
279130,TEIXEIRA SOARES - PR,
279150,TELEMACO BORBA - PR,
279170,TERRA BOA - PR,
279190,TERRA RICA - PR,
279210,TERRA ROXA - PR,
279230,TIBAGI - PR,
279250,TIJUCAS DO SUL - PR,
279270,TOLEDO - PR,
279290,TOMAZINA - PR,
279310,TUNEIRAS DO OESTE,
279310,TUNEIRAS DO OESTE - PR,
279330,UBIRATA - PR,
279350,UMUARAMA - PR,
279370,UNIAO DA VITORIA - PR,
279390,UNIFLOR - PR,
279410,URAI - PR,
279430,WENCESLAU BRAZ - PR,
279450,VERE - PR,
279470,VITORINO - PR,
279490,XAMBRE - PR,
279510,ALTONIA - PR,
279530,ASSIS CHATEAUBRIAND - PR,
279550,"QUEDAS DO IGUACU
- PR",
279570,CEU AZUL - PR,
279590,GRANDES RIOS - PR,
279610,INDIANOPOLIS - PR,
279630,MATINHOS - PR,
279650,NOVA AURORA - PR,
279670,NOVA OLIMPIA - PR,
279690,PEROLA - PR,
279710,SANTA HELENA - PR,
279730,TAPIRA - PR,
279750,MARILENA - PR,
279770,FRANCISCO ALVES - PR,
279790,NOVA SANTA ROSA - PR,
279810,BOA VISTA DA APARECIDA - PR,
279830,BRAGANEY - PR,
279850,CAFELANDIA - PR,
279870,TRES BARRAS DO PARANA - PR,
279890,VERA CRUZ DO OESTE - PR,
279910,PRANCHITA - PR,
279930,TUPASSI - PR,
279950,NOVA PRATA DO IGUACU - PR,
279970,JESUITAS - PR,
279990,SAO JORGE DO PATROCINIO - PR,
280010,ABELARDO LUZ - SC,
280030,AGROLANDIA - SC,
280050,AGRONOMICA - SC,
280070,AGUA DOCE - SC,
280090,"AGUAS DE CHAPECO
- SC",
280110,AGUAS MORNAS - SC,
280130,ALFREDO WAGNER - SC,
280150,ANCHIETA - SC,
280170,ANGELINA - SC,
280190,ANITA GARIBALDI - SC,
280210,ANITAPOLIS - SC,
280230,ANTONIO CARLOS - SC,
280250,ARAQUARI - SC,
280270,ARARANGUA - SC,
280290,ARMAZEM - SC,
280310,ARROIO TRINTA - SC,
280330,ASCURRA - SC,
280350,ATALANTA - SC,
280370,AURORA - SC,
280390,BALNEARIO CAMBORIU - SC,
280410,BARRA VELHA - SC,
280430,BENEDITO NOVO - SC,
280450,BIGUACU - SC,
280470,BLUMENAU - SC,
280490,BOM RETIRO - SC,
280510,BOTUVERA - SC,
280530,BRACO DO NORTE - SC,
280550,BRUSQUE - SC,
280570,CACADOR - SC,
280590,CAIBI - SC,
280610,CAMBORIU - SC,
280630,CAMPO ALEGRE - SC,
280650,CAMPO BELO DO SUL - SC,
280670,CAMPO ERE - SC,
280690,CAMPOS NOVOS - SC,
280710,CANELINHA - SC,
280730,CANOINHAS - SC,
280750,CAPINZAL - SC,
280770,CATANDUVAS - SC,
280790,CAXAMBU DO SUL - SC,
280810,CHAPECO - SC,
280830,CONCORDIA - SC,
280850,CORONEL FREITAS - SC,
280870,CORUPA - SC,
280890,CRICIUMA - SC,
280910,CUNHA PORA - SC,
280930,CURITIBANOS - SC,
280950,DESCANSO - SC,
280970,DIONISIO CERQUEIRA - SC,
280990,DONA EMMA - SC,
281010,ERVAL VELHO - SC,
281030,FACHINAL DOS GUEDES - SC,
281050,FLORIANOPOLIS - SC,
281070,FRAIBURGO - SC,
281090,GALVAO - SC,
281110,GOV. CELSO RAMOS - SC,
281130,GAROPABA - SC,
281150,GARUVA - SC,
281170,GASPAR - SC,
281190,GRAO PARA - SC,
281210,GRAVATAL - SC,
281230,GUABIRUBA - SC,
281250,GUARACIABA - SC,
281270,GUARAMIRIM - SC,
281290,GUARUJA DO SUL - SC,
281310,HERVAL D'OESTE - SC,
281330,IBICARE - SC,
281350,IBIRAMA - SC,
281370,ICARA - SC,
281390,ILHOTA - SC,
281410,IMARUI - SC,
281430,IMBITUBA - SC,
281450,IMBUIA - SC,
281470,INDAIAL - SC,
281490,IPIRA - SC,
281510,IPUMIRIM - SC,
281530,IRANI - SC,
281550,IRINEOPOLIS - SC,
281570,ITA - SC,
281590,ITAIOPOLIS - SC,
281610,ITAJAI - SC,
281630,ITAPEMA - SC,
281650,ITAPIRANGA - SC,
281670,ITUPORANGA - SC,
281690,JABORA - SC,
281710,JACINTO MACHADO - SC,
281730,JAGUARUNA - SC,
281750,JARAGUA DO SUL - SC,
281770,JOACABA - SC,
281790,JOINVILLE - SC,
281810,LACERDOPOLIS - SC,
281830,LAGES - SC,
281850,LAGUNA - SC,
281870,LAURENTINO - SC,
281890,LAURO MULLER - SC,
281910,LEBON REGIS - SC,
281930,LEOBERTO LEAL - SC,
281950,LONTRAS - SC,
281970,LUIZ ALVES - SC,
281990,MAFRA - SC,
282010,MAJOR GERCINO - SC,
282030,MAJOR VIEIRA - SC,
282050,MARAVILHA - SC,
282070,MASSARANDUBA - SC,
282090,MATOS COSTA - SC,
282110,MELEIRO - SC,
282130,MODELO - SC,
282150,MONDAI - SC,
282170,MONTE CASTELO - SC,
282190,"MORRO DA FUMACA
- SC",
282210,NAVEGANTES - SC,
282230,NOVA ERECHIM - SC,
282250,NOVA TRENTO - SC,
282270,NOVA VENEZA - SC,
282290,ORLEANS - SC,
282310,OURO - SC,
282330,PALHOCA - SC,
282350,PALMA SOLA - SC,
282370,PALMITOS - SC,
282390,PAPANDUVA - SC,
282410,PAULO LOPES - SC,
282430,PEDRAS GRANDES - SC,
282450,PENHA - SC,https://www.detran.sc.gov.br/download/formulario-indicacao-de-condutor/
282470,PERITIBA - SC,
282490,PETROLANDIA - SC,
282510,PICARRAS - SC,
282530,PINHALZINHO - SC,
282550,PINHEIRO PRETO - SC,
282570,PIRATUBA - SC,
282590,POMERODE - SC,
282610,PONTE ALTA - SC,
282630,PONTE SERRADA - SC,
282650,PORTO BELO - SC,
282670,PORTO UNIAO - SC,
282690,POUSO REDONDO - SC,
282710,PRAIA GRANDE - SC,
282730,PRES. CASTELO BRANCO - SC,
282750,PRESIDENTE GETULIO - SC,
282770,PRESIDENTE NEREU - SC,
282790,QUILOMBO - SC,
282810,"RANCHO QUEIMADO
- SC",
282830,RIO DAS ANTAS - SC,
282850,RIO DO CAMPO - SC,
282870,RIO DO OESTE - SC,
282890,RIO DOS CEDROS - SC,
282910,RIO DO SUL - SC,
282930,RIO FORTUNA - SC,
282950,RIO NEGRINHO - SC,
282970,RODEIO - SC,
282990,ROMELANDIA - SC,
283010,SALETE - SC,
283030,SALTO VELOSO - SC,
283050,SANTA CECILIA - SC,
283070,SANTA ROSA DE LIMA - SC,
283090,STO. AMARO DA IMPERATRIZ - SC,
283110,SAO BENTO DO SUL - SC,
283130,SAO BONIFACIO - SC,
283150,SAO CARLOS - SC,
283170,SAO DOMINGOS - SC,
283190,SAO FRANCISCO DO SUL - SC,
283210,SAO JOAO BATISTA - SC,
283230,SAO JOAO DO SUL - SC,
283250,SAO JOAQUIM - SC,
283270,SAO JOSE - SC,
283290,"SAO JOSE DO CEDRO
- SC",
283310,SAO JOSE DO CERRITO - SC,
283330,SAO LOURENCO DO OESTE - SC,
283350,SAO LUDGERO - SC,
283370,SAO MARTINHO - SC,
283390,SAO MIGUEL D'OESTE - SC,
283410,SAUDADES - SC,
283430,SCHROEDER - SC,
283450,SEARA - SC,
283470,SIDEROPOLIS - SC,
